nct_id,sponsor_raw,drug_raw,phase,status,condition,start_date,completion_date,sponsor_key,drug_key,ticker,generic_name,brand_name,manufacturer_name,route,product_type,is_public_pharma,sponsor_type
NCT00316186,GlaxoSmithKline,topotecan,PHASE2,COMPLETED,"Lung Cancer, Small Cell",2005-06-01,2009-05-01,GLAXOSMITHKLINE,topotecan,GSK,TOPOTECAN,Topotecan,"Hospira, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT00316186,GlaxoSmithKline,carboplatin,PHASE2,COMPLETED,"Lung Cancer, Small Cell",2005-06-01,2009-05-01,GLAXOSMITHKLINE,carboplatin,GSK,CARBOPLATIN,CARBOPLATIN,Apotex Corp.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT07082686,"Beijing InnoCare Pharma Tech Co., Ltd.",ICP-248,PHASE2,RECRUITING,Relapsed or Refractory Mantle Cell Lymphoma (MCL),2025-08-21,2028-07-01,BEIJING INNOCARE PHARMA TECH,icp-248,,,,,,,False,"Other (biotech, private, etc.)"
NCT00721669,"ImmunoGen, Inc.",IMGN388,PHASE1,COMPLETED,Solid Tumor,2008-06-01,2012-12-01,IMMUNOGEN,imgn388,,,,,,,False,"Other (biotech, private, etc.)"
NCT02124369,CCTU- Cancer Theme,Abraxane,PHASE2,TERMINATED,Pancreatic Adenocarcinoma,2014-07-01,2017-12-01,CCTU CANCER THEME,abraxane,,PACLITAXEL,ABRAXANE,"Abraxis BioScience, LLC",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT02124369,CCTU- Cancer Theme,Gemcitabine,PHASE2,TERMINATED,Pancreatic Adenocarcinoma,2014-07-01,2017-12-01,CCTU CANCER THEME,gemcitabine,,GEMCITABINE HYDROCHLORIDE,Gemcitabine,Mylan Institutional LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT05185869,Ruijin Hospital,SHR6390,PHASE2,UNKNOWN,Pancreatic Cancer,2022-01-01,2025-10-01,RUIJIN HOSPITAL,shr6390,,,,,,,False,Academic / medical / govt
NCT05185869,Ruijin Hospital,Nab-paclitaxel,PHASE2,UNKNOWN,Pancreatic Cancer,2022-01-01,2025-10-01,RUIJIN HOSPITAL,nab-paclitaxel,,,,,,,False,Academic / medical / govt
NCT05185869,Ruijin Hospital,Gemcitabine,PHASE2,UNKNOWN,Pancreatic Cancer,2022-01-01,2025-10-01,RUIJIN HOSPITAL,gemcitabine,,GEMCITABINE HYDROCHLORIDE,Gemcitabine,Mylan Institutional LLC,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT04613869,"Second Affiliated Hospital, School of Medicine, Zhejiang University",High-dose Esketamine hydrochloride+Hydromorphone,NA,UNKNOWN,Tumor Surgery,2020-08-15,2021-10-15,SECOND AFFILIATED HOSPITAL SCHOOL OF MEDICINE ZHEJIANG UNIVERSITY,high-dose esketamine hydromorphone,,,,,,,False,Academic / medical / govt
NCT04613869,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Low-dose Esketamine hydrochloride+Hydromorphone,NA,UNKNOWN,Tumor Surgery,2020-08-15,2021-10-15,SECOND AFFILIATED HOSPITAL SCHOOL OF MEDICINE ZHEJIANG UNIVERSITY,low-dose esketamine hydromorphone,,,,,,,False,Academic / medical / govt
NCT04613869,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Hydromorphone,NA,UNKNOWN,Tumor Surgery,2020-08-15,2021-10-15,SECOND AFFILIATED HOSPITAL SCHOOL OF MEDICINE ZHEJIANG UNIVERSITY,hydromorphone,,HYDROMORPHONE HYDROCHLORIDE,Hydromorphone Hydrochloride,ASCLEMED USA INC.,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT03859869,AbbVie,Pancrelipase,PHASE4,TERMINATED,Exocrine Pancreatic Insufficiency (EPI),2020-02-25,2022-03-23,ABBVIE,pancrelipase,ABBV,PANCRELIPASE,Creon,AbbVie Inc.,ORAL,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT03859869,AbbVie,Placebo,PHASE4,TERMINATED,Exocrine Pancreatic Insufficiency (EPI),2020-02-25,2022-03-23,ABBVIE,placebo,ABBV,,,,,,True,Public pharma
NCT05797883,"China Medical University, China",FOLFOX/FOLFIRI,PHASE2,UNKNOWN,Unresectable or Metastatic Colorectal Cancer,2022-08-01,2024-12-01,CHINA MEDICAL UNIVERSITY CHINA,folfox folfiri,,,,,,,False,Academic / medical / govt
NCT05588141,National Cancer Institute (NCI),Zotiraciclib,PHASE1,RECRUITING,Brain Tumor; Cancer,2023-05-16,2032-08-02,NATIONAL CANCER INSTITUTE NCI,zotiraciclib,,,,,,,False,Academic / medical / govt
NCT00109005,National Cancer Institute (NCI),Revlimid,PHASE2,COMPLETED,Melanoma,2005-04-01,2009-04-01,NATIONAL CANCER INSTITUTE NCI,revlimid,,LENALIDOMIDE,Revlimid,Celgene Corporation,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02280694,"HaEmek Medical Center, Israel",Capecitabine,PHASE2,COMPLETED,Colorectal Cancer,2015-01-01,2019-12-01,HAEMEK MEDICAL CENTER ISRAEL,capecitabine,,CAPECITABINE,capecitabine,Dr. Reddy's Laboratories Limited,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02280694,"HaEmek Medical Center, Israel",Cyclophosphamide,PHASE2,COMPLETED,Colorectal Cancer,2015-01-01,2019-12-01,HAEMEK MEDICAL CENTER ISRAEL,cyclophosphamide,,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,"XGen Pharmaceuticals DJB, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02280694,"HaEmek Medical Center, Israel",Methotrexate,PHASE2,COMPLETED,Colorectal Cancer,2015-01-01,2019-12-01,HAEMEK MEDICAL CENTER ISRAEL,methotrexate,,METHOTREXATE,METHOTREXATE,Alembic Pharmaceuticals Inc.,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02280694,"HaEmek Medical Center, Israel",Celecoxib,PHASE2,COMPLETED,Colorectal Cancer,2015-01-01,2019-12-01,HAEMEK MEDICAL CENTER ISRAEL,celecoxib,,CELECOXIB,CELECOXIB,A-S Medication Solutions,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT02048722,Northwestern University,regorafenib,PHASE2,COMPLETED,Adult Angiosarcoma; Recurrent Adult Soft Tissue Sarcoma; Stage III Adult Soft Tissue Sarcoma; Stage IV Adult Soft Tissue Sarcoma,2014-06-13,2021-10-12,NORTHWESTERN UNIVERSITY,regorafenib,,REGORAFENIB,Stivarga,Bayer HealthCare Pharmaceuticals Inc.,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05986851,Cantex Pharmaceuticals,Azeliragon,PHASE2,ACTIVE_NOT_RECRUITING,Glioblastoma,2023-09-12,2026-12-30,CANTEX PHARMACEUTICALS,azeliragon,,,,,,,False,"Other (biotech, private, etc.)"
NCT04849351,Hutchison Medipharma Limited,HMPL-689,PHASE2,COMPLETED,Marginal Zone Lymphoma; Follicular Lymphoma,2021-04-15,2024-02-29,HUTCHISON MEDIPHARMA,hmpl-689,,,,,,,False,"Other (biotech, private, etc.)"
NCT00045188,National Cancer Institute (NCI),imatinib mesylate,PHASE2,COMPLETED,Male Breast Cancer; Recurrent Breast Cancer; Stage IV Breast Cancer,2002-08-01,,NATIONAL CANCER INSTITUTE NCI,imatinib,,IMATINIB MESYLATE,Imatinib Mesylate,Apotex Corp,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT03940703,"EMD Serono Research & Development Institute, Inc.",Tepotinib,PHASE2,ACTIVE_NOT_RECRUITING,Non-small Cell Lung Cancer,2019-09-19,2026-05-01,EMD SERONO RESEARCH DEVELOPMENT INSTITUTE,tepotinib,,TEPOTINIB HYDROCHLORIDE,TEPMETKO,"EMD Serono, Inc.",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT03940703,"EMD Serono Research & Development Institute, Inc.",Osimertinib,PHASE2,ACTIVE_NOT_RECRUITING,Non-small Cell Lung Cancer,2019-09-19,2026-05-01,EMD SERONO RESEARCH DEVELOPMENT INSTITUTE,osimertinib,,OSIMERTINIB,TAGRISSO,AstraZeneca Pharmaceuticals LP,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06413342,Zhejiang Cancer Hospital,Sintilimab,PHASE2,RECRUITING,Esophageal Cancer; Chemoradiotherapy; Sintilimab; Immunotherapy; Elderly Patients,2024-06-01,2028-06-01,ZHEJIANG CANCER HOSPITAL,sintilimab,,,,,,,False,Academic / medical / govt
NCT05807542,Shanghai Zhongshan Hospital,Tislelizumab,PHASE2,COMPLETED,Esophagus Cancer,2022-03-01,2024-04-30,SHANGHAI ZHONGSHAN HOSPITAL,tislelizumab,,TISLELIZUMAB-JSGR,TEVIMBRA,"BeOne Medicines USA, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT05807542,Shanghai Zhongshan Hospital,Paclitaxel-albumin,PHASE2,COMPLETED,Esophagus Cancer,2022-03-01,2024-04-30,SHANGHAI ZHONGSHAN HOSPITAL,paclitaxel-albumin,,,,,,,False,Academic / medical / govt
NCT05807542,Shanghai Zhongshan Hospital,Carboplatin,PHASE2,COMPLETED,Esophagus Cancer,2022-03-01,2024-04-30,SHANGHAI ZHONGSHAN HOSPITAL,carboplatin,,CARBOPLATIN,CARBOPLATIN,Apotex Corp.,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00026286,Eastern Cooperative Oncology Group,conjugated estrogens,PHASE3,COMPLETED,Breast Cancer; Hot Flashes; Menopausal Symptoms,2000-11-28,2007-06-15,EASTERN COOPERATIVE ONCOLOGY GROUP,conjugated estrogens,,CONJUGATED ESTROGENS,Premarin,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",INTRAMUSCULAR,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT00026286,Eastern Cooperative Oncology Group,medroxyprogesterone,PHASE3,COMPLETED,Breast Cancer; Hot Flashes; Menopausal Symptoms,2000-11-28,2007-06-15,EASTERN COOPERATIVE ONCOLOGY GROUP,medroxyprogesterone,,MEDROXYPROGESTERONE ACETATE,MEDROXYPROGESTERONE ACETATE,"Sun Pharmaceutical Industries, Inc.",INTRAMUSCULAR,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT05392686,Tianjin Medical University Cancer Institute and Hospital,PD-1 inhibitor,PHASE2,UNKNOWN,Lung Cancer,2022-06-20,2025-04-01,TIANJIN MEDICAL UNIVERSITY CANCER INSTITUTE AND HOSPITAL,pd-1 inhibitor,,,,,,,False,Academic / medical / govt
NCT05392686,Tianjin Medical University Cancer Institute and Hospital,PARP inhibitor,PHASE2,UNKNOWN,Lung Cancer,2022-06-20,2025-04-01,TIANJIN MEDICAL UNIVERSITY CANCER INSTITUTE AND HOSPITAL,parp inhibitor,,,,,,,False,Academic / medical / govt
NCT00437086,Mayo Clinic,PS-341,EARLY_PHASE1,COMPLETED,Chronic Myeloproliferative Disorders; Leukemia,2005-09-01,2008-11-01,MAYO CLINIC,ps-341,,,,,,,False,Academic / medical / govt
NCT03083470,"DFB Soria, LLC",SOR007 (Uncoated Nanoparticulate Paclitaxel) Ointment,PHASE2,COMPLETED,Actinic Keratosis,2017-05-18,2018-03-12,DFB SORIA,sor007 uncoated nanoparticulate paclitaxel ointment,,,,,,,False,"Other (biotech, private, etc.)"
NCT00825669,Eastern Hepatobiliary Surgery Hospital,TACE,NA,COMPLETED,Hepatocellular Carcinoma,2008-12-01,2010-12-01,EASTERN HEPATOBILIARY SURGERY HOSPITAL,tace,,,,,,,False,Academic / medical / govt
NCT00098254,National Cancer Institute (NCI),BAY 43-9006 (Sorafenib),PHASE2,COMPLETED,Non-Small-Cell Lung Carcinoma,2004-12-01,2011-01-01,NATIONAL CANCER INSTITUTE NCI,bay 43-9006 sorafenib,,,,,,,False,Academic / medical / govt
NCT01224405,"University of Turin, Italy",Docetaxel + LH-RH analogues,PHASE3,UNKNOWN,Advanced Prostate Cancer,2010-04-01,2016-04-01,UNIVERSITY OF TURIN ITALY,docetaxel lh-rh analogues,,,,,,,False,Academic / medical / govt
NCT01224405,"University of Turin, Italy",Docetaxel,PHASE3,UNKNOWN,Advanced Prostate Cancer,2010-04-01,2016-04-01,UNIVERSITY OF TURIN ITALY,docetaxel,,DOCETAXEL ANHYDROUS,Docetaxel,"Hospira, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT01224405,"University of Turin, Italy",Continuous Docetaxel,PHASE3,UNKNOWN,Advanced Prostate Cancer,2010-04-01,2016-04-01,UNIVERSITY OF TURIN ITALY,continuous docetaxel,,,,,,,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Abiraterone,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,abiraterone,,ABIRATERONE ACETATE,Abiraterone Acetate,Dr. Reddys Laboratories Inc,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Apalutamide,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,apalutamide,,APALUTAMIDE,ERLEADA,"Janssen Products, LP",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Darolutamide,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,darolutamide,,DAROLUTAMIDE,NUBEQA,Bayer HealthCare Pharmaceuticals Inc.,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Degarelix,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,degarelix,,DEGARELIX,FIRMAGON,Ferring Pharmaceuticals Inc.,,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Enzalutamide,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,enzalutamide,,ENZALUTAMIDE,Xtandi,"Astellas Pharma US, Inc.",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Goserelin,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,goserelin,,GOSERELIN,ZOLADEX,TerSera Therapeutics LLC,SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Histrelin,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,histrelin,,HISTRELIN ACETATE,SUPPRELIN LA,"Endo USA, Inc.",SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Leuprolide,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,leuprolide,,LEUPROLIDE ACETATE,Vabrinty,"URONOVA PHARMACEUTICALS, INC.",SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Prednisone,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,prednisone,,PREDNISONE,PredniSONE,A-S Medication Solutions,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Relugolix,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,relugolix,,RELUGOLIX,Orgovyx,"Sumitomo Pharma America, Inc.",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06378866,Mayo Clinic,Triptorelin,PHASE2,RECRUITING,Recurrent Castration-Sensitive Prostate Carcinoma; Recurrent Prostate Cancer; Castration-resistant Prostate Cancer; Biochemically Recurrent Prostate Carcinoma,2024-06-03,2029-05-31,MAYO CLINIC,triptorelin,,TRIPTORELIN PAMOATE,Trelstar,Verity Pharmaceuticals Inc.,,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT04951622,"Janssen Research & Development, LLC",Nipocalimab,PHASE3,RECRUITING,Myasthenia Gravis,2021-07-15,2029-03-30,JANSSEN RESEARCH DEVELOPMENT,nipocalimab,JNJ,NIPOCALIMAB,IMAAVY,"Janssen Biotech, Inc.",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT04951622,"Janssen Research & Development, LLC",Placebo,PHASE3,RECRUITING,Myasthenia Gravis,2021-07-15,2029-03-30,JANSSEN RESEARCH DEVELOPMENT,placebo,JNJ,,,,,,True,Public pharma
NCT04951622,"Janssen Research & Development, LLC",Nipocalimab SC-LIV,PHASE3,RECRUITING,Myasthenia Gravis,2021-07-15,2029-03-30,JANSSEN RESEARCH DEVELOPMENT,nipocalimab sc-liv,JNJ,,,,,,True,Public pharma
NCT00878722,Valerio Therapeutics,PXD101,PHASE1,COMPLETED,Acute Myeloid Leukemia,2007-08-01,2012-04-01,VALERIO THERAPEUTICS,pxd101,,,,,,,False,"Other (biotech, private, etc.)"
NCT00878722,Valerio Therapeutics,idarubicin,PHASE1,COMPLETED,Acute Myeloid Leukemia,2007-08-01,2012-04-01,VALERIO THERAPEUTICS,idarubicin,,IDARUBICIN HYDROCHLORIDE,Idamycin PFS,Pfizer Laboratories Div Pfizer Inc,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT01028222,Novartis Pharmaceuticals,Nilotinib,PHASE2,COMPLETED,Melanoma,2010-06-01,2014-12-01,NOVARTIS PHARMACEUTICALS,nilotinib,NVS,NILOTINIB,nilotinib,Novadoz Pharmaceuticals LLC,ORAL,HUMAN PRESCRIPTION DRUG,True,Public pharma
NCT01028222,Novartis Pharmaceuticals,DTIC,PHASE2,COMPLETED,Melanoma,2010-06-01,2014-12-01,NOVARTIS PHARMACEUTICALS,dtic,NVS,,,,,,True,Public pharma
NCT00706966,"University of California, San Francisco",dutasteride,NA,COMPLETED,Nonmalignant Neoplasm; Prostate Cancer,2005-06-01,2011-08-01,UNIVERSITY OF CALIFORNIA SAN FRANCIS,dutasteride,,DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE CAPSULES,Dutasteride and Tamsulosin Hydrochloride,AvKARE,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT03448146,PTS International Inc.,Para-Toluenesulfonamide,PHASE3,COMPLETED,Nsclc,2009-08-01,2011-12-01,PTS INTERNATIONAL,para-toluenesulfonamide,,,,,,,False,"Other (biotech, private, etc.)"
NCT07128303,Gilead Sciences,GS-5319,PHASE1,RECRUITING,Advanced Solid Tumor,2025-08-28,2028-05-01,GILEAD SCIENCES,gs-5319,GILD,,,,,,True,Public pharma
NCT01108003,Roswell Park Cancer Institute,broccoli sprout extract,NA,TERMINATED,Recurrent Bladder Cancer; Stage 0 Bladder Cancer; Stage I Bladder Cancer; Stage II Bladder Cancer; Transitional Cell Carcinoma of the Bladder,2010-04-01,2015-10-01,ROSWELL PARK CANCER INSTITUTE,broccoli sprout extract,,,,,,,False,Academic / medical / govt
NCT04552327,Infectopharm Arzneimittel GmbH,Solaraze,PHASE3,COMPLETED,Actinic Keratosis,2020-10-14,2023-01-24,INFECTOPHARM ARZNEIMITTEL,solaraze,,,,,,,False,"Other (biotech, private, etc.)"
NCT07023627,Incyte Corporation,INCB123667,PHASE2,RECRUITING,Ovarian Cancer,2025-11-12,2027-10-24,INCYTE,incb123667,INCY,,,,,,True,Public pharma
NCT03149003,"Sumitomo Pharma America, Inc.",DSP-7888 Dosing Emulsion,PHASE3,COMPLETED,Glioblastoma,2017-12-08,2021-08-30,SUMITOMO PHARMA AMERICA,dsp-7888 dosing emulsion,,,,,,,False,"Other (biotech, private, etc.)"
NCT03149003,"Sumitomo Pharma America, Inc.",Bevacizumab,PHASE3,COMPLETED,Glioblastoma,2017-12-08,2021-08-30,SUMITOMO PHARMA AMERICA,bevacizumab,,BEVACIZUMAB-AWWB,MVASI,"Amgen, Inc",INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT00050427,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",ET743,PHASE2,COMPLETED,Breast Neoplasms; Neoplasms; Neoplasms by Site; Breast Diseases; Skin Diseases,2002-12-01,2006-12-01,JOHNSON JOHNSON PHARMACEUTICAL RESEARCH DEVELOPMENT L L C,et743,,,,,,,False,"Other (biotech, private, etc.)"
NCT00543127,Spanish Breast Cancer Research Group,Fulvestrant,PHASE3,TERMINATED,Breast Cancer,2007-11-01,2016-07-01,SPANISH BREAST CANCER RESEARCH GROUP,fulvestrant,,FULVESTRANT,Fulvestrant,Meitheal Pharmaceuticals Inc,INTRAMUSCULAR,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00543127,Spanish Breast Cancer Research Group,Anastrozole,PHASE3,TERMINATED,Breast Cancer,2007-11-01,2016-07-01,SPANISH BREAST CANCER RESEARCH GROUP,anastrozole,,ANASTROZOLE,Anastrozole,Accord Healthcare Inc.,ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00082927,Cancer Research UK,ibandronate sodium,PHASE3,COMPLETED,Metastatic Cancer; Pain; Prostate Cancer,2003-04-01,2011-07-01,CANCER RESEARCH UK,ibandronate,,IBANDRONATE SODIUM,IBANDRONATE SODIUM,"Golden State Medical Supply, Inc.",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT00612703,"ArQule, Inc., a subsidiary of Merck Sharp & Dohme LLC, a subsidiary of Merck & Co., Inc. (Rahway, NJ USA)",ARQ 197,PHASE1,COMPLETED,Cancer,2008-02-01,,ARQULE A SUBSIDIARY OF MERCK SHARP DOHME A SUBSIDIARY OF MERCK RAHWAY NJ USA,arq 197,,,,,,,False,"Other (biotech, private, etc.)"
NCT01812603,Jazz Pharmaceuticals,Sativex,PHASE1,COMPLETED,Cancer,2013-09-01,2016-06-01,JAZZ PHARMACEUTICALS,sativex,,,,,,,False,"Other (biotech, private, etc.)"
NCT01069627,Hoffmann-La Roche,bevacizumab [Avastin],PHASE2,COMPLETED,Malignant Melanoma,2006-12-01,2009-07-01,HOFFMANN LA ROCHE,bevacizumab avastin,RHHBY,,,,,,True,Public pharma
NCT01069627,Hoffmann-La Roche,fotemustine,PHASE2,COMPLETED,Malignant Melanoma,2006-12-01,2009-07-01,HOFFMANN LA ROCHE,fotemustine,RHHBY,,,,,,True,Public pharma
NCT03483142,ahmed nagy shaker ramadan,Misoprostol,PHASE3,UNKNOWN,Myoma;Uterus; Blood Loss,2017-11-01,2018-07-30,AHMED NAGY SHAKER RAMADAN,misoprostol,,DICLOFENAC SODIUM/MISOPROSTOL,Diclofenac Sodium/Misoprostol DICLOFENAC-SODIUM-MISOPROSTOL,Sportpharm LLC,ORAL,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT03483142,ahmed nagy shaker ramadan,Placebos,PHASE3,UNKNOWN,Myoma;Uterus; Blood Loss,2017-11-01,2018-07-30,AHMED NAGY SHAKER RAMADAN,placebos,,,,,,,False,"Other (biotech, private, etc.)"
NCT03152786,Wake Forest University Health Sciences,Propranolol Hydrochloride,PHASE2,TERMINATED,Prostate Carcinoma,2019-01-15,2023-02-28,WAKE FOREST UNIVERSITY HEALTH SCIENCES,propranolol,,PROPRANOLOL HYDROCHLORIDE,Propranolol Hydrochloride,"NCS HealthCare of KY, LLC dba Vangard Labs",ORAL,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06472583,Maria Sklodowska-Curie National Research Institute of Oncology,Keytruda,PHASE2,RECRUITING,Breast Cancer,2024-04-11,2028-02-28,MARIA SKLODOWSKA CURIE NATIONAL RESEARCH INSTITUTE OF ONCOLOGY,keytruda,,PEMBROLIZUMAB AND BERAHYALURONIDASE ALFA-PMPH,KEYTRUDA QLEX,Merck Sharp & Dohme LLC,SUBCUTANEOUS,HUMAN PRESCRIPTION DRUG,False,Academic / medical / govt
NCT06472583,Maria Sklodowska-Curie National Research Institute of Oncology,Placebo,PHASE2,RECRUITING,Breast Cancer,2024-04-11,2028-02-28,MARIA SKLODOWSKA CURIE NATIONAL RESEARCH INSTITUTE OF ONCOLOGY,placebo,,,,,,,False,Academic / medical / govt
NCT06212583,"University of Maryland, Baltimore",niraparib/abiraterone acetate,PHASE2,RECRUITING,Prostate Cancer; Oligometastatic Disease,2024-04-17,2029-12-31,UNIVERSITY OF MARYLAND BALTIMORE,niraparib abiraterone,,,,,,,False,Academic / medical / govt
NCT06212583,"University of Maryland, Baltimore",Androgen deprivation therapy (ADT),PHASE2,RECRUITING,Prostate Cancer; Oligometastatic Disease,2024-04-17,2029-12-31,UNIVERSITY OF MARYLAND BALTIMORE,androgen deprivation therapy adt,,,,,,,False,Academic / medical / govt
NCT00002641,European Organisation for Research and Treatment of Cancer - EORTC,doxorubicin hydrochloride,PHASE3,COMPLETED,Endometrial Cancer; Kidney Cancer; Ovarian Cancer; Pheochromocytoma; Sarcoma,1995-02-01,2012-06-01,EUROPEAN ORGANISATION FOR RESEARCH AND TREATMENT OF CANCER EORTC,doxorubicin,,DOXORUBICIN HYDROCHLORIDE,Doxorubicin Hydrochloride,Pfizer Laboratories Div Pfizer Inc,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
NCT00002641,European Organisation for Research and Treatment of Cancer - EORTC,ifosfamide,PHASE3,COMPLETED,Endometrial Cancer; Kidney Cancer; Ovarian Cancer; Pheochromocytoma; Sarcoma,1995-02-01,2012-06-01,EUROPEAN ORGANISATION FOR RESEARCH AND TREATMENT OF CANCER EORTC,ifosfamide,,IFOSFAMIDE,IFOSFAMIDE,Baxter Healthcare Corporation,INTRAVENOUS,HUMAN PRESCRIPTION DRUG,False,"Other (biotech, private, etc.)"
